ID-label1;ID-label2;GS conf;conf
http://IIS_Erlangen#sid-AD174F93-7C65-4F21-8791-2C91779F9457;http://Potsdam#sid-5D9439A1-1455-4570-A9BE-34EFA757CA6A;1.0;1.0
http://IIS_Erlangen#sid-E1B48426-0D24-401B-8294-62FB8A9118DF;http://Potsdam#sid-162937B1-3998-44B9-BB0A-840A43001E88;1.0;1.0
http://IIS_Erlangen#sid-F7DEFF89-0D0A-4BC8-B024-1361C31D3C9B;http://Potsdam#sid-997AFA4D-FFA4-45FD-9E52-B2D45BD24785;0.875;0.955456554889679
http://IIS_Erlangen#sid-A5F778C1-162A-4616-BF72-B27C8D984B7C;http://Potsdam#sid-7E31973F-0987-4E8B-B586-05886C31EBD7;1.0;1.0
http://IIS_Erlangen#sid-57341183-918C-47F1-866B-736494086EBB;http://Potsdam#sid-17FDBB39-FBFF-46F5-A2AE-DAEC97FF32AD;1.0;1.0
http://IIS_Erlangen#sid-78628E68-D703-4407-AD30-7895057B7981;http://Potsdam#sid-913A36A0-2F12-42FE-B791-904D6E57BF46;1.0;0.8062830567359924
http://IIS_Erlangen#sid-6DFE0930-0501-4B8A-A303-C56864B1E852;http://Potsdam#sid-2134BCB7-AA6C-4D36-98BD-96A11AA724F7;0.875;0.9789214134216309
http://IIS_Erlangen#sid-7FE86054-7714-47D1-B91A-7215AC3688B0;http://Potsdam#sid-B969BD21-9ED6-4153-9A4A-16D3FF6EB8E6;1.0;1.0
http://IIS_Erlangen#sid-9966DEA0-43B5-40A7-926C-5EA6653A5516;http://Potsdam#sid-16CD6E68-2B7E-4A56-B195-076C7072930A;1.0;1.0
http://IIS_Erlangen#sid-E326A826-24F7-4033-96F3-C5842831A3D7;http://Potsdam#sid-1181CC8B-F6CE-4E13-A25C-93BDF75B71B7;1.0;0.8789960741996765
http://IIS_Erlangen#sid-36CD8B1D-483C-4AB0-B548-C8E82A6C993A;http://Potsdam#sid-8DA2CA7E-99ED-4CF8-955B-FA96DD526870;1.0;0.9620243906974792
http://IIS_Erlangen#sid-9E6AC1EE-583E-4DF0-86A9-2756FA0FE7E2;http://Potsdam#sid-D7986EB7-2220-4C30-A486-42454F049BCB;1.0;1.0
http://IIS_Erlangen#sid-CB26DB0C-6BB2-4959-BA80-63FE44D0FFEC;http://Potsdam#sid-4636DE79-328E-4C1B-8BE3-F0D5FF00E69C;1.0;1.0
http://IIS_Erlangen#sid-52FC6F9A-BE98-410C-AB76-1D1C4D44EFAF;http://Potsdam#sid-D762B700-0BF5-4E53-95E1-C1150CFB8FB9;1.0;1.0
http://IIS_Erlangen#sid-2494BD3D-C2F2-4D7B-AF79-05A20B0F8365;http://Potsdam#sid-F0B6060E-1460-4CFF-8D94-1181081F4671;1.0;1.0
http://IIS_Erlangen#sid-121FB47D-8E7F-4575-8475-845CE385DEBE;http://Potsdam#sid-FB567539-2B9F-4B9C-A2A8-4C8A9097CE89;1.0;1.0
http://IIS_Erlangen#sid-CD0AAA0A-DA33-49A7-9210-91A50CE637A4;http://Potsdam#sid-D6F6FE73-9224-4FA6-9826-C13A0C20FA8D;1.0;1.0
http://IIS_Erlangen#sid-405700D2-A6F9-4EC4-904F-D0611611EAF5;http://Potsdam#sid-D3AE1325-5912-4B94-9B35-72D7EBE6BE16;1.0;1.0
http://IIS_Erlangen#sid-A212088C-053D-4D7B-B952-B396934B4817;http://Potsdam#sid-000A0B1A-81B1-47A9-AA69-7A50FC11468A;1.0;1.0
http://IIS_Erlangen#sid-C2CD7A77-DD54-4B76-9226-22C848009BB6;http://Potsdam#sid-2A9C0ECA-8F9F-4329-9023-8A4B3332F463;1.0;1.0
http://IIS_Erlangen#sid-5655D4E3-47A7-4059-9E04-F9BFCFE28EAF;http://Potsdam#sid-7A2F2AA8-E50F-40F2-B7ED-CDEDB810D97C;1.0;1.0
http://IIS_Erlangen#sid-F7DEFF89-0D0A-4BC8-B024-1361C31D3C9B;http://Potsdam#sid-27F26039-B6AE-470D-A325-A997E655AC70;1.0;0.955456554889679
http://IIS_Erlangen#sid-C849D28D-C573-445E-B502-9555E993FFE6;http://Potsdam#sid-D257B8C8-40C7-45B7-81BC-074AA5772C45;0.75;1.0
http://IIS_Erlangen#sid-61C63143-A3D1-43D6-BE5A-8526C6794B43;http://Potsdam#sid-000A0B1A-81B1-47A9-AA69-7A50FC11468A;0.0;1.0
http://IIS_Erlangen#sid-61C63143-A3D1-43D6-BE5A-8526C6794B43;http://Potsdam#sid-5D9439A1-1455-4570-A9BE-34EFA757CA6A;0.0;0.7845854759216309
http://IIS_Erlangen#sid-61C63143-A3D1-43D6-BE5A-8526C6794B43;http://Potsdam#sid-D762B700-0BF5-4E53-95E1-C1150CFB8FB9;0.0;0.8166101574897766
http://IIS_Erlangen#sid-61C63143-A3D1-43D6-BE5A-8526C6794B43;http://Potsdam#sid-2A9C0ECA-8F9F-4329-9023-8A4B3332F463;0.0;0.8133477568626404
