ID-label1;ID-label2;GS conf;conf
http://FU_Berlin#sid-8FEB2C82-D8BE-4C3B-892E-2259C76329B3;http://Muenster#sid-5DD3A49E-7B3D-47D1-AFA8-0B84AF735F72;1.0;0.8875000476837158
http://FU_Berlin#sid-B7F2DD16-6741-4CB0-BFF4-42A20B9731FC;http://Muenster#sid-182346E3-C3CF-4CF6-B8E6-4D3D4BDA3D1B;1.0;0.9909528493881226
http://FU_Berlin#sid-40E8C5AF-D744-4471-A64D-96313973FB7E;http://Muenster#sid-A91510C7-052B-42D7-AE79-5117D98E57B7;1.0;0.9943749904632568
http://FU_Berlin#sid-110728C7-A18D-4D6E-9468-19E1A2524ED5;http://Muenster#sid-5DBF77E5-6F45-462A-9589-8B8A202D5C1A;1.0;0.8875000476837158
http://FU_Berlin#sid-C7F816A3-51CD-4003-959F-D7334F288544;http://Muenster#sid-13F8AF16-C3E3-42BC-95BB-98450FD7603D;1.0;0.8875000476837158
http://FU_Berlin#sid-9C365BD2-58D0-443D-9FD4-AC287BF377F6;http://Muenster#sid-653B2E61-D08D-4038-A632-603B74BAAD45;1.0;0.9907954931259155
http://FU_Berlin#sid-8CD99AE0-12FB-4062-AEDC-AA4457745B90;http://Muenster#sid-13F8AF16-C3E3-42BC-95BB-98450FD7603D;0.0;0.7161363959312439
http://FU_Berlin#sid-B7F2DD16-6741-4CB0-BFF4-42A20B9731FC;http://Muenster#sid-A91510C7-052B-42D7-AE79-5117D98E57B7;0.0;0.7628846168518066
http://FU_Berlin#sid-0808AB0B-C7D9-4CE3-9CEE-16F184F8A6EF;http://Muenster#sid-E3B35EE1-AB9A-4510-8933-07800ED87FDF;0.0;0.7977678775787354
http://FU_Berlin#sid-D870966A-1714-46FD-A32E-DE8D32F6F111;http://Muenster#sid-5DD3A49E-7B3D-47D1-AFA8-0B84AF735F72;0.0;0.7094696760177612
http://FU_Berlin#sid-40E8C5AF-D744-4471-A64D-96313973FB7E;http://Muenster#sid-182346E3-C3CF-4CF6-B8E6-4D3D4BDA3D1B;0.0;0.7724431753158569
http://FU_Berlin#sid-40E8C5AF-D744-4471-A64D-96313973FB7E;http://Muenster#sid-44A1166A-B085-4824-B038-02F1987DD012;0.0;0.7161363959312439
http://FU_Berlin#sid-40E8C5AF-D744-4471-A64D-96313973FB7E;http://Muenster#sid-58820A80-B650-4F8E-8F61-7912B328820E;0.0;0.7026041746139526
