ID-label1;ID-label2;GS conf;conf
http://IIS_Erlangen#sid-E1B48426-0D24-401B-8294-62FB8A9118DF;http://Muenster#sid-182346E3-C3CF-4CF6-B8E6-4D3D4BDA3D1B;0.875;1.0
http://IIS_Erlangen#sid-AD174F93-7C65-4F21-8791-2C91779F9457;http://Muenster#sid-2EE898C6-0225-4E13-B997-2D8DE74463E8;0.75;1.0
http://IIS_Erlangen#sid-57341183-918C-47F1-866B-736494086EBB;http://Muenster#sid-5DBF77E5-6F45-462A-9589-8B8A202D5C1A;1.0;1.0
http://IIS_Erlangen#sid-9E6AC1EE-583E-4DF0-86A9-2756FA0FE7E2;http://Muenster#sid-ADC31BF6-B98E-4ECC-9EED-6E5AEB7A60D0;0.75;1.0
http://IIS_Erlangen#sid-8EBE9433-CCB5-41EF-A5DB-A76BE4A374E7;http://Muenster#sid-ADC31BF6-B98E-4ECC-9EED-6E5AEB7A60D0;0.875;1.0
http://IIS_Erlangen#sid-CD0AAA0A-DA33-49A7-9210-91A50CE637A4;http://Muenster#sid-13F8AF16-C3E3-42BC-95BB-98450FD7603D;1.0;1.0
http://IIS_Erlangen#sid-52FC6F9A-BE98-410C-AB76-1D1C4D44EFAF;http://Muenster#sid-5DD3A49E-7B3D-47D1-AFA8-0B84AF735F72;0.875;1.0
http://IIS_Erlangen#sid-76FD78B4-8C32-4F37-9D83-35146093AA72;http://Muenster#sid-ADC31BF6-B98E-4ECC-9EED-6E5AEB7A60D0;0.375;1.0
http://IIS_Erlangen#sid-121FB47D-8E7F-4575-8475-845CE385DEBE;http://Muenster#sid-D116AE7C-E3B4-4C29-974D-303416C670E5;0.0;1.0
http://IIS_Erlangen#sid-36CD8B1D-483C-4AB0-B548-C8E82A6C993A;http://Muenster#sid-BDCFC466-A624-4FD3-B69D-D5C08CEC4BC9;0.0;1.0
http://IIS_Erlangen#sid-98F36DFD-F030-436E-9C1C-541AB22E5D0E;http://Muenster#sid-7A3C1CD7-9190-48A3-A21E-58EAA921B7C7;0.0;1.0
http://IIS_Erlangen#sid-F7DEFF89-0D0A-4BC8-B024-1361C31D3C9B;http://Muenster#sid-D116AE7C-E3B4-4C29-974D-303416C670E5;0.0;1.0
http://IIS_Erlangen#sid-9966DEA0-43B5-40A7-926C-5EA6653A5516;http://Muenster#sid-F59710DB-8CBF-4502-9691-7ED26F1BA3B3;0.0;1.0
http://IIS_Erlangen#sid-78628E68-D703-4407-AD30-7895057B7981;http://Muenster#sid-222C84E3-5DAD-480E-B504-E79874210FEA;0.0;1.0
http://IIS_Erlangen#sid-C849D28D-C573-445E-B502-9555E993FFE6;http://Muenster#sid-F59710DB-8CBF-4502-9691-7ED26F1BA3B3;0.0;1.0
http://IIS_Erlangen#sid-CB26DB0C-6BB2-4959-BA80-63FE44D0FFEC;http://Muenster#sid-ADC31BF6-B98E-4ECC-9EED-6E5AEB7A60D0;0.0;1.0
http://IIS_Erlangen#sid-5655D4E3-47A7-4059-9E04-F9BFCFE28EAF;http://Muenster#sid-F59710DB-8CBF-4502-9691-7ED26F1BA3B3;0.0;1.0
http://IIS_Erlangen#sid-E326A826-24F7-4033-96F3-C5842831A3D7;http://Muenster#sid-F82549DA-EE9A-45E6-A7A2-CD07DEAA9769;0.0;1.0
http://IIS_Erlangen#sid-405700D2-A6F9-4EC4-904F-D0611611EAF5;http://Muenster#sid-BDCFC466-A624-4FD3-B69D-D5C08CEC4BC9;0.0;1.0
http://IIS_Erlangen#sid-053A0B4D-160A-4953-B0D9-298A22FAD4CE;http://Muenster#sid-7A3C1CD7-9190-48A3-A21E-58EAA921B7C7;0.0;1.0
http://IIS_Erlangen#sid-A5F778C1-162A-4616-BF72-B27C8D984B7C;http://Muenster#sid-F59710DB-8CBF-4502-9691-7ED26F1BA3B3;0.0;1.0
http://IIS_Erlangen#sid-2494BD3D-C2F2-4D7B-AF79-05A20B0F8365;http://Muenster#sid-E75E22AB-D608-459B-A125-3089B5FC6608;0.0;1.0
http://IIS_Erlangen#sid-61C63143-A3D1-43D6-BE5A-8526C6794B43;http://Muenster#sid-E3B35EE1-AB9A-4510-8933-07800ED87FDF;0.0;1.0
http://IIS_Erlangen#sid-C2CD7A77-DD54-4B76-9226-22C848009BB6;http://Muenster#sid-58820A80-B650-4F8E-8F61-7912B328820E;0.0;1.0
