ID-label1;ID-label2;GS conf;conf
http://Hohenheim#sid-127FF88D-82B1-497C-810F-A233C9815279;http://TU_Munich#sid-B9C01B9A-294C-4E27-A0A8-DB69025E4284;0.75;1.0
http://Hohenheim#sid-EA76CC8B-DB97-46CB-A2A0-5F44667C8B2E;http://TU_Munich#sid-40FCF57B-44A4-443F-80D6-D2778D1045CD;0.75;1.0
http://Hohenheim#sid-4811DA9B-DECF-4423-95F9-DF9AE5A3053E;http://TU_Munich#sid-A050A33E-6163-44B5-965A-614CBFDB17C2;0.625;1.0
http://Hohenheim#sid-5F59D760-9062-4ECA-A984-61D03B97FDE6;http://TU_Munich#sid-3B9A1679-D9C0-48D4-B6EB-EE354AB529F2;0.0;1.0
http://Hohenheim#sid-F5DF9B8C-3421-4AD8-8E35-862722F230D5;http://TU_Munich#sid-B9C01B9A-294C-4E27-A0A8-DB69025E4284;0.0;1.0
http://Hohenheim#sid-A0F4F7A5-C581-456C-85EE-0EA5E831BBB3;http://TU_Munich#sid-5CAA1911-2EA6-4A98-87A7-9BD000B0A191;0.0;1.0
http://Hohenheim#sid-76EC3699-B839-4B75-AF80-197D104E8181;http://TU_Munich#sid-465F693F-A9A4-43B7-86FB-B6F16EAD8DE7;0.0;1.0
http://Hohenheim#sid-9487E693-D9A1-4049-A90C-371724878D5A;http://TU_Munich#sid-40C33EDB-612C-481C-926B-D0FFABA5B170;0.0;1.0
http://Hohenheim#sid-0018F174-AA16-4850-98AB-1FB3C0AE4DA8;http://TU_Munich#sid-A050A33E-6163-44B5-965A-614CBFDB17C2;0.0;1.0
http://Hohenheim#sid-4F885112-0FEB-40B6-81F6-577438355F3E;http://TU_Munich#sid-465F693F-A9A4-43B7-86FB-B6F16EAD8DE7;0.0;1.0
http://Hohenheim#sid-F53E1042-76C5-4315-B652-DB962450B711;http://TU_Munich#sid-40C33EDB-612C-481C-926B-D0FFABA5B170;0.0;1.0
http://Hohenheim#sid-9763AC57-5734-4494-A201-418849E6371F;http://TU_Munich#sid-B9C01B9A-294C-4E27-A0A8-DB69025E4284;0.0;1.0
http://Hohenheim#sid-3B362D2A-94FE-433F-B46F-E57F6F296CD2;http://TU_Munich#sid-3B9A1679-D9C0-48D4-B6EB-EE354AB529F2;0.0;1.0
